Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
10/03/2019,36.6,24.2,30.4,15.4,43.1,N,9.3,1010.8,0.0
10/02/2019,35.6,23.2,29.2,17.8,50.2,NNW,9.8,1009.7,0.0
10/01/2019,35.5,24.6,29.6,17.5,50.4,N,20.8,1007.4,0.0
09/30/2019,35.5,24.5,29.3,15.2,43.4,N,17.1,1008.3,0.0
09/29/2019,36.6,24.2,29.5,17.9,52.3,N,21.8,1009.7,0.0
09/28/2019,39.0,24.4,30.4,15.0,41.0,N,17.6,1009.5,0.0
09/27/2019,37.6,24.6,31.0,13.6,36.8,N,22.2,1008.9,0.0
09/26/2019,36.2,22.5,29.4,13.6,39.7,N,16.7,1009.8,0.0
09/25/2019,35.4,24.4,29.1,14.9,45.6,N,21.8,1009.0,0.0
09/24/2019,36.8,23.5,29.8,13.7,39.3,N,20.4,1010.0,0.0
09/23/2019,36.2,25.2,29.6,16.5,48.8,N,21.7,1009.4,----
09/22/2019,36.0,24.2,30.3,14.2,38.7,N,22.8,1009.6,0.0
09/21/2019,38.0,25.8,31.3,18.7,48.9,N,25.0,1009.5,0.0
09/20/2019,39.0,27.4,32.8,20.0,48.6,N,25.5,1009.2,0.0
09/19/2019,38.0,25.8,32.1,17.1,42.5,N,24.3,1009.8,0.0
09/18/2019,37.0,25.0,31.0,14.5,37.9,N,29.7,1010.2,0.0
09/17/2019,36.8,25.4,31.2,15.2,39.9,N,28.7,1010.2,0.0
09/16/2019,36.4,25.0,30.9,15.0,39.9,N,19.0,1009.7,0.0
09/15/2019,36.0,25.0,31.5,16.3,41.2,N,14.6,1007.9,0.0
09/14/2019,37.2,24.4,30.7,17.3,47.6,N,20.6,1006.9,0.0
09/13/2019,36.8,24.2,30.1,16.0,44.8,N,23.6,1009.4,0.0
09/12/2019,38.4,25.4,31.2,16.4,44.4,N,21.8,1010.5,0.0
09/11/2019,38.0,26.4,31.8,17.3,43.3,N,15.3,1007.8,0.0
09/10/2019,38.0,26.8,31.6,18.1,46.9,N,22.2,1006.3,0.0
09/09/2019,37.4,25.2,31.1,17.0,45.3,N,17.8,1007.2,0.0
12/17/2019,21.5,10.2,15.6,5.6,52.3,N,11.0,1021.6,0.0
12/16/2019,24.0,10.2,15.1,8.2,67.7,N,9.3,1018.0,0.4
12/15/2019,24.5,10.4,16.8,4.1,44.2,W,2.3,1014.2,0.0
12/14/2019,23.8,11.4,17.3,7.2,52.5,CAL,0.0,1015.6,0.0
12/13/2019,25.5,12.0,16.6,6.6,53.9,NW,7.2,1013.3,0.0
12/12/2019,26.0,13.0,17.6,11.9,69.3,SSW,6.9,1010.2,0.0
12/11/2019,26.0,13.0,18.8,11.1,62.9,SE,1.1,1012.8,0.0
12/10/2019,25.5,15.2,19.5,11.0,59.1,SSW,1.2,1013.9,0.0
12/09/2019,24.2,15.0,18.8,8.9,53.6,N,0.9,1014.8,0.0
12/08/2019,22.2,12.0,17.2,8.4,57.6,NNW,1.2,1016.8,0.0
12/07/2019,26.0,15.0,18.7,9.1,54.8,N,2.3,1017.8,0.0
12/06/2019,25.2,16.4,19.7,9.8,52.5,N,5.3,1019.0,0.0
12/05/2019,24.4,12.4,17.5,8.3,56.5,N,9.3,1017.3,0.0
12/04/2019,24.2,13.4,17.7,7.8,53.6,N,14.4,1018.2,0.0
12/03/2019,26.0,14.2,18.6,8.8,54.5,N,10.4,1018.6,0.0
12/02/2019,25.2,14.8,19.6,11.3,60.4,N,3.9,1015.8,0.0
12/01/2019,24.4,14.2,19.0,7.6,49.1,N,19.9,1014.2,0.0
11/30/2019,26.6,14.4,19.3,9.0,52.6,N,21.5,1017.1,0.0
11/29/2019,26.0,14.0,19.3,6.6,44.1,N,19.0,1017.8,0.0
11/28/2019,28.6,13.8,20.1,3.1,33.2,N,13.4,1015.9,0.0
11/27/2019,28.2,15.0,22.7,8.4,41.0,NNW,11.6,1012.5,0.0
11/26/2019,27.8,16.0,21.8,3.7,30.7,SSW,17.4,1013.4,0.0
11/25/2019,26.0,12.0,18.8,5.8,43.8,N,16.0,1015.0,0.0
11/24/2019,25.0,13.0,18.0,7.3,50.7,N,16.9,1015.7,0.0
11/23/2019,27.6,13.2,18.8,4.3,40.2,N,10.2,1017.0,0.0
11/22/2019,27.0,14.4,19.7,-0.5,26.4,N,7.6,1015.4,0.0
11/21/2019,26.5,11.5,19.2,1.4,31.5,N,6.9,1015.5,0.0
11/20/2019,27.0,16.6,21.8,1.1,30.0,N,10.0,1017.2,----
11/19/2019,27.5,14.8,21.7,2.2,28.5,NE,8.1,1016.8,0.0
11/18/2019,29.5,20.4,24.2,6.9,33.5,CAL,0.0,1013.8,0.0
11/17/2019,28.4,18.0,23.2,10.5,46.5,NNE,11.1,1011.8,0.0
11/16/2019,30.2,19.5,23.8,14.1,55.9,NNW,14.6,1013.1,0.0
11/15/2019,33.0,21.6,26.3,15.7,53.8,N,5.1,1011.7,0.0
11/14/2019,35.0,22.0,26.7,15.2,50.4,W,4.4,1009.6,0.0
11/13/2019,33.4,21.4,26.1,12.2,42.9,N,10.2,1009.5,0.0
11/12/2019,34.5,22.0,27.9,12.0,38.5,N,12.0,1010.4,0.0
11/11/2019,34.2,25.0,29.1,11.0,33.3,N,9.7,1011.0,0.0
11/10/2019,31.8,20.0,25.4,10.4,40.3,N,14.4,1011.2,0.0
11/09/2019,34.5,19.5,25.1,9.9,39.9,N,6.5,1012.2,0.0
11/08/2019,33.2,19.0,25.1,10.1,40.5,N,6.5,1010.2,0.0
11/07/2019,31.6,19.0,24.9,12.2,46.6,N,8.8,1010.7,0.0
11/06/2019,34.0,19.6,24.4,12.7,47.6,NNW,4.0,1012.7,0.0
11/05/2019,33.0,21.8,25.5,10.6,39.6,N,11.6,1014.0,0.0
11/04/2019,31.4,19.0,24.2,13.0,51.7,N,17.1,1015.5,0.0
11/03/2019,30.6,18.6,23.6,13.9,56.5,N,13.2,1014.9,0.0
11/02/2019,30.0,18.6,23.6,13.5,55.0,N,12.0,1014.5,0.0
11/01/2019,31.0,19.0,24.2,14.0,55.4,N,20.8,1013.0,0.0
10/31/2019,29.2,19.2,23.9,12.6,50.2,N,19.1,1014.4,0.0
10/30/2019,28.2,18.0,23.2,12.1,50.2,N,15.8,1015.1,0.0
10/29/2019,29.8,18.8,24.0,14.0,55.1,N,15.4,1012.3,0.0
02/05/2020,22.6,11.0,16.1,8.0,60.6,N,9.3,1015.8,0.0
02/04/2020,22.8,9.4,15.0,7.7,62.9,N,9.0,1018.7,0.0
02/03/2020,23.4,9.4,14.4,8.1,66.5,NNW,11.1,1020.0,0.0
02/02/2020,22.5,8.4,14.6,5.1,55.9,N,7.9,1021.0,0.0
02/01/2020,21.5,9.0,14.3,3.3,48.0,NNW,10.6,1020.8,0.0
01/31/2020,23.5,9.8,15.7,4.2,49.0,N,9.0,1019.0,0.0
01/30/2020,21.4,10.0,15.1,5.0,52.7,N,9.5,1021.2,0.0
01/29/2020,20.8,10.8,15.4,5.5,53.2,N,8.8,1020.1,0.0
01/28/2020,20.0,8.2,13.6,3.1,50.4,N,10.7,1018.8,0.0
01/27/2020,18.6,6.4,11.6,1.0,49.1,N,16.7,1024.3,0.0
01/26/2020,18.6,6.6,11.6,0.5,48.1,N,17.6,1028.9,0.0
01/25/2020,17.0,6.2,11.1,1.3,52.7,N,13.2,1026.2,0.0
01/24/2020,19.6,11.0,14.7,5.4,54.6,N,3.5,1020.1,0.0
01/23/2020,18.4,8.4,12.1,6.0,67.4,NW,2.5,1024.4,0.0
01/22/2020,17.4,9.4,11.9,5.9,68.8,NNW,3.7,1023.1,Tr
01/21/2020,22.0,11.8,15.3,5.9,55.1,NNW,11.6,1022.0,0.0
01/20/2020,21.0,12.0,15.7,6.0,53.3,NE,0.9,1024.2,0.0
01/19/2020,20.6,14.0,16.9,7.3,55.5,NNW,3.0,1019.6,0.0
01/18/2020,24.0,15.8,18.7,8.8,53.1,W,3.2,1015.8,0.0
01/17/2020,26.5,13.0,18.1,6.5,47.3,N,9.7,1011.9,0.0
01/16/2020,24.2,14.0,17.8,7.8,53.4,N,19.0,1014.6,0.0
01/15/2020,22.6,12.0,17.3,8.7,56.7,N,13.0,1019.4,0.0
01/14/2020,21.6,10.0,15.2,7.9,64.2,N,17.6,1021.7,0.0
01/13/2020,20.6,8.0,14.2,5.9,58.7,N,4.6,1022.2,0.0
01/12/2020,18.5,1.0,13.0,5.7,62.5,NNW,3.4,1023.4,0.0
01/11/2020,16.8,7.0,12.5,7.1,70.5,NNW,1.2,1020.3,0.0
01/10/2020,17.6,11.2,13.4,6.4,63.6,WNW,6.9,1014.8,0.0
01/09/2020,19.5,12.5,14.9,4.6,50.7,S,3.7,1016.2,0.0
01/08/2020,22.0,11.2,16.0,3.9,45.3,W,14.8,1016.1,0.0
01/07/2020,20.5,14.6,17.4,7.9,54.3,SSE,12.3,1017.3,0.0
01/06/2020,19.6,9.6,15.0,3.7,46.6,SSW,4.3,1018.5,0.0
01/05/2020,21.5,12.2,15.1,5.8,54.5,CAL,0.0,1017.9,0.0
01/04/2020,20.0,12.0,14.9,3.7,48.1,NNW,7.1,1020.0,----
01/03/2020,21.0,11.0,14.4,5.8,56.1,N,2.1,1019.1,0.0
01/02/2020,25.5,10.5,14.3,5.1,54.7,N,3.2,1014.7,0.0
01/01/2020,19.4,8.2,13.4,0.7,43.2,N,17.8,1017.0,----
12/31/2020,22.0,7.0,15.1,2.5,43.6,N,10.0,1020.0,0.0
12/30/2020,22.0,7.8,14.8,2.3,43.5,S,4.4,1015.9,0.0
12/29/2020,21.4,9.6,15.0,3.9,48.2,N,1.4,1016.3,0.0
12/28/2020,21.2,10.2,15.3,3.1,45.2,NW,3.2,1017.5,0.0
12/27/2020,22.0,14.8,18.7,6.1,44.1,SW,22.5,1014.8,0.0
12/26/2020,21.6,15.8,18.4,4.5,39.9,SSW,15.3,1014.4,0.0
12/25/2020,25.2,16.6,19.4,4.4,38.2,SW,14.8,1012.5,0.0
12/24/2020,26.5,10.2,17.4,5.1,45.7,CAL,0.0,1012.6,0.0
12/23/2020,25.4,11.0,16.4,3.3,42.2,SW,2.8,1017.8,0.0
12/22/2020,24.0,10.6,15.4,2.0,40.9,NNE,11.1,1020.0,0.0
12/21/2020,27.0,9.4,16.9,2.7,40.0,N,5.6,1019.8,0.0
12/20/2020,24.8,14.4,17.9,3.8,39.1,WSW,6.4,1024.6,0.0
12/19/2020,23.6,12.4,16.6,6.5,52.8,NNW,9.3,1027.4,0.0
12/18/2020,22.4,10.6,15.8,6.0,54.1,N,11.1,1025.2,0.0
03/26/2020,25.8,14.0,20.2,6.5,44.0,N,17.1,1010.5,0.0
03/25/2020,28.4,16.4,21.4,4.3,35.6,N,16.4,1009.7,----
03/24/2020,27.6,15.4,21.6,4.6,35.3,S,15.5,1010.8,0.0
03/23/2020,23.0,11.0,17.0,3.6,42.5,NNW,12.5,1015.2,0.0
03/22/2020,21.0,9.4,14.0,4.1,51.4,NNW,10.4,1016.8,0.2
03/21/2020,20.6,11.8,16.2,2.1,40.6,NNW,7.4,1013.5,0.0
03/20/2020,23.0,12.4,17.1,2.2,39.3,NNW,8.3,1015.7,0.0
03/19/2020,22.0,8.2,16.4,4.4,48.1,NNW,7.6,1016.4,0.0
03/18/2020,26.6,12.6,17.9,4.2,42.1,NW,18.5,1013.4,0.0
03/17/2020,28.5,16.2,21.5,12.3,58.1,N,7.9,1011.7,0.0
03/16/2020,26.4,15.6,20.5,13.7,67.8,N,10.0,1014.1,0.0
03/15/2020,23.2,14.2,18.2,12.3,69.1,NNW,2.1,1015.2,0.0
03/14/2020,20.0,15.5,17.3,12.7,74.8,S,9.7,1008.0,15.0
03/13/2020,28.5,14.0,19.3,12.7,67.3,SSW,25.2,1028.2,0.0
03/12/2020,28.0,15.6,22.0,13.8,61.6,WSW,11.6,1005.6,6.0
03/11/2020,28.0,16.8,21.5,12.1,56.6,N,21.1,1012.0,0.0
03/10/2020,30.5,16.4,21.9,10.2,49.0,N,12.5,1011.9,0.0
03/09/2020,29.0,15.0,22.3,9.6,46.3,NNW,9.5,1013.5,0.0
03/08/2020,27.0,14.2,19.4,9.6,54.3,N,20.4,1018.3,0.0
03/07/2020,23.6,12.2,18.7,9.2,54.5,NNW,14.3,1016.4,0.0
03/06/2020,28.2,17.0,21.1,10.4,52.4,W,14.8,1008.4,0.0
03/05/2020,32.8,14.4,23.0,7.5,38.9,SSW,6.5,1011.4,0.0
03/04/2020,29.2,12.6,19.4,8.8,52.6,N,12.0,1014.8,0.0
03/03/2020,24.0,12.0,17.7,8.9,58.0,N,18.1,1019.2,0.0
03/02/2020,22.0,11.8,17.1,8.9,60.7,N,11.1,1018.9,0.0
03/01/2020,23.2,14.0,18.8,6.0,44.0,NNW,10.9,1016.8,0.0
02/29/2020,26.4,13.4,19.4,8.5,50.7,N,13.7,1013.7,0.0
02/28/2020,25.6,12.4,18.3,10.1,60.2,N,16.7,1016.3,0.0
02/27/2020,22.6,10.2,16.7,9.8,65.0,N,14.1,1019.7,0.0
02/26/2020,20.2,11.0,14.7,10.1,74.5,NW,4.9,1020.4,1.0
02/25/2020,22.0,10.8,14.2,10.1,80.0,NNW,10.7,1013.8,25.0
02/24/2020,22.8,12.0,17.2,7.1,53.1,N,16.7,1013.8,0.0
02/23/2020,22.0,11.0,15.9,7.5,59.6,N,13.5,1016.8,0.0
02/22/2020,24.4,13.0,18.0,8.8,55.6,W,7.6,1016.1,0.0
02/21/2020,20.5,10.6,15.8,9.2,68.0,CAL,0.0,1017.5,----
02/20/2020,19.6,13.2,16.0,9.5,65.8,SW,4.5,1017.9,0.0
02/19/2020,24.0,15.4,18.3,10.0,59.8,N,3.7,1013.4,0.0
02/18/2020,23.6,12.0,17.5,8.7,57.5,N,15.3,1013.4,0.0
02/17/2020,25.0,12.0,17.8,9.8,61.7,N,17.4,1014.1,0.0
02/16/2020,29.4,13.5,19.2,7.5,48.6,N,11.1,1011.7,0.0
02/15/2020,27.2,13.0,18.7,7.2,48.7,N,13.2,1014.5,0.0
02/14/2020,27.2,12.5,19.2,8.3,52.6,N,13.9,1019.9,0.0
02/13/2020,24.2,11.0,17.1,6.6,51.8,SW,1.2,1020.9,0.0
02/12/2020,21.8,10.5,15.7,6.2,54.1,CAL,0.0,1022.1,0.0
02/11/2020,17.2,8.5,12.4,4.8,59.6,NNW,3.2,1023.6,0.0
02/10/2020,18.5,8.5,12.6,4.0,56.6,NNW,14.0,1024.7,0.0
02/09/2020,19.0,8.5,14.2,4.3,51.9,NW,10.4,1023.4,0.0
02/08/2020,24.0,11.0,15.6,4.4,47.9,NNW,6.3,1018.8,0.0
02/07/2020,25.5,16.6,19.7,10.8,57.5,WSW,10.4,1015.1,Tr
02/06/2020,23.6,9.6,17.8,7.5,54.2,S,3.9,1015.5,0.0
05/15/2020,37.8,27.0,32.5,8.4,23.6,N,15.3,1007.3,0.0
05/14/2020,40.7,26.9,33.3,5.0,18.0,N,30.1,1008.3,0.0
05/13/2020,40.0,24.3,32.4,3.1,17.8,N,33.6,1011.0,0.0
05/12/2020,36.4,22.2,28.4,2.8,21.0,N,39.4,1013.7,0.0
05/11/2020,33.3,20.5,26.7,6.7,31.6,N,29.7,1014.4,0.0
05/10/2020,31.6,19.4,25.9,6.6,31.1,N,17.1,1013.3,0.0
05/09/2020,37.3,21.9,28.2,8.3,32.0,NNW,8.8,1007.6,0.0
05/08/2020,35.0,20.1,27.9,5.2,24.1,N,21.4,1009.3,0.0
05/07/2020,32.8,18.7,25.7,7.9,35.5,N,23.2,1013.2,0.0
05/06/2020,32.7,16.8,23.1,7.6,39.4,NNW,18.5,1013.5,Tr
05/05/2020,34.8,19.2,27.6,7.0,29.9,NNW,12.5,1008.2,0.0
05/04/2020,34.7,21.0,28.0,6.2,25.8,NNW,22.9,1008.8,0.0
05/03/2020,36.2,20.6,28.2,6.6,26.6,S,5.6,1009.7,0.0
05/02/2020,35.0,21.0,28.5,5.7,24.5,N,14.2,1010.9,0.0
05/01/2020,33.4,18.4,25.8,4.5,27.9,N,16.2,1011.8,0.0
04/30/2020,29.8,17.3,23.6,7.8,39.3,N,23.6,1012.6,0.0
04/29/2020,33.6,18.0,25.3,8.4,36.8,N,23.6,1010.2,0.0
04/28/2020,32.0,21.2,26.4,6.3,28.5,NNW,10.6,1009.3,0.0
04/27/2020,30.0,17.8,24.3,6.9,36.7,NW,4.2,1012.3,0.0
04/26/2020,29.1,17.8,23.4,7.5,37.8,N,11.1,1011.5,0.0
04/25/2020,30.9,20.4,25.3,11.1,43.7,SW,14.4,1006.4,0.0
04/24/2020,32.9,20.4,26.8,9.0,33.7,SW,24.3,1006.6,Tr
04/23/2020,31.0,21.3,25.7,12.2,44.7,SSW,15.3,1008.9,0.0
04/22/2020,34.3,23.0,26.6,11.2,39.3,SSW,14.8,1009.1,0.0
04/21/2020,35.1,22.4,26.6,10.4,37.9,CAL,0.0,1009.0,0.0
04/20/2020,34.0,21.0,27.0,9.5,35.4,N,24.3,1007.8,0.0
04/19/2020,33.0,20.7,25.7,9.3,37.4,N,22.2,1010.2,0.0
04/18/2020,26.5,17.8,22.3,9.0,44.2,N,18.1,1011.6,0.0
04/17/2020,30.8,18.2,23.2,9.3,42.4,N,21.8,1009.6,0.0
04/16/2020,32.0,18.4,24.9,6.7,33.6,N,18.1,1013.1,0.0
04/15/2020,30.0,18.0,24.1,6.3,32.7,N,11.8,1015.8,0.0
04/14/2020,29.2,18.4,23.7,5.9,33.4,N,39.8,1012.0,0.0
04/13/2020,27.2,16.2,21.6,5.7,37.0,N,22.9,1015.5,0.0
04/12/2020,26.8,15.4,21.2,7.1,42.9,N,21.8,1016.0,0.0
04/11/2020,26.2,12.0,20.5,4.5,36.8,N,12.0,1014.0,0.0
04/10/2020,26.6,16.0,21.2,5.9,38.8,N,6.4,1012.5,0.0
04/09/2020,26.6,15.4,20.8,5.2,37.7,N,19.1,1012.8,0.0
04/08/2020,28.6,16.0,22.2,6.6,37.2,N,21.7,1012.5,0.0
04/07/2020,28.8,17.6,22.9,8.6,41.5,N,26.9,1013.6,0.0
04/06/2020,33.0,20.0,25.3,8.5,36.1,N,18.5,1013.0,0.0
04/05/2020,35.3,19.4,27.3,4.1,22.8,NW,16.1,1011.2,0.0
04/04/2020,33.6,18.0,24.9,3.9,28.4,N,27.8,1014.2,0.0
04/03/2020,28.0,16.0,22.3,5.8,35.8,N,16.9,1015.7,0.0
04/02/2020,29.0,16.8,22.1,7.0,38.0,N,20.6,1013.5,0.0
04/01/2020,29.8,16.2,23.3,6.4,37.1,SSW,11.1,1011.2,0.0
03/31/2020,29.2,16.8,23.3,5.6,34.5,S,13.2,1010.6,Tr
03/30/2020,28.2,15.6,22.2,1.4,26.6,NNW,10.4,1014.3,0.0
03/29/2020,25.8,15.6,21.2,6.2,40.7,N,15.9,1014.7,0.0
03/28/2020,29.5,16.6,22.0,7.8,41.5,NNW,16.0,1009.5,0.0
03/27/2020,29.4,16.0,22.7,4.7,32.0,WSW,10.7,1005.6,0.0
07/04/2020,43.0,27.0,34.5,14.8,32.0,NNW,15.8,1003.6,0.0
07/03/2020,41.6,27.0,34.4,13.7,30.2,N,20.8,1001.9,0.0
07/02/2020,40.5,25.6,33.7,12.9,29.9,N,19.9,1002.0,0.0
07/01/2020,40.0,26.4,32.8,11.6,29.8,N,19.9,1003.1,0.0
06/30/2020,40.5,25.6,33.0,11.8,28.9,N,12.5,1004.1,0.0
06/29/2020,41.0,25.5,31.9,12.2,30.4,N,19.9,1005.2,0.0
06/28/2020,41.5,27.0,34.2,16.4,36.8,N,20.8,1004.4,0.0
06/27/2020,39.6,-----,-----,-----,35.3,N,19.1,1004.4,0.0
06/26/2020,38.0,-----,-----,-----,37.3,N,21.0,1006.3,0.0
06/25/2020,39.0,-----,-----,-----,30.4,N,18.5,1009.5,0.0
06/24/2020,40.4,24.2,31.9,13.1,34.4,NNW,22.7,1011.2,0.0
06/23/2020,42.8,25.0,34.8,8.1,21.8,N,21.8,1009.1,0.0
06/22/2020,41.8,27.8,36.0,10.2,21.2,N,4.4,1006.8,0.0
06/21/2020,38.4,23.8,30.9,12.9,35.5,NNW,15.8,1008.9,0.0
06/20/2020,36.0,23.2,29.2,11.8,35.1,NNW,15.8,1009.0,0.0
06/19/2020,38.2,22.0,30.1,12.8,36.7,NNW,20.4,1009.1,0.0
06/18/2020,40.6,27.0,33.7,10.4,25.2,N,13.4,1006.9,0.0
06/17/2020,39.6,24.5,32.4,12.2,31.1,N,20.8,1007.7,0.0
06/16/2020,36.0,23.4,29.4,12.4,37.8,N,18.0,1008.1,----
06/15/2020,39.2,23.6,30.6,12.4,35.2,N,26.9,1006.6,0.0
06/14/2020,42.0,27.5,34.2,12.2,26.9,N,14.4,1004.6,0.0
06/13/2020,40.8,24.4,32.0,11.8,30.0,N,7.9,1006.8,0.0
06/12/2020,40.0,22.3,30.9,11.3,33.0,NNW,19.2,1008.8,0.0
06/11/2020,40.0,25.2,32.8,9.2,24.8,W,15.3,1009.0,0.0
06/10/2020,41.6,-----,-----,-----,25.4,WNW,16.2,1007.9,0.0
06/09/2020,44.0,29.4,34.1,9.9,24.5,N,13.9,1005.1,0.0
06/08/2020,43.0,25.4,33.4,12.1,31.4,NW,5.8,1004.6,0.0
06/07/2020,41.0,26.4,33.7,13.5,30.9,N,13.4,1006.6,0.0
06/06/2020,39.0,25.0,30.4,13.1,36.4,N,19.9,1009.4,----
06/05/2020,38.4,25.0,30.9,10.0,29.0,N,32.0,1010.9,0.0
06/04/2020,36.5,23.2,29.6,10.3,32.1,N,15.9,1009.5,----
06/03/2020,40.5,21.5,28.9,11.2,36.4,NNW,15.8,1008.5,0.0
06/02/2020,39.2,23.5,31.0,10.2,29.5,SW,24.1,1003.3,0.0
06/01/2020,33.8,20.8,27.7,6.8,27.5,N,25.4,1011.2,0.0
05/31/2020,32.0,19.8,25.7,8.4,35.0,N,34.8,1012.6,0.0
05/30/2020,30.8,18.4,25.1,7.5,34.8,N,35.4,1014.2,0.0
05/29/2020,33.3,19.4,25.9,8.1,33.7,N,22.9,1014.9,0.0
05/28/2020,37.0,21.0,28.6,13.3,41.6,NNW,17.2,1011.6,0.0
05/27/2020,37.5,23.0,29.6,11.6,34.7,N,16.4,1010.0,0.0
05/26/2020,36.0,19.7,27.9,4.7,24.2,N,25.7,1012.5,0.0
05/25/2020,29.9,18.3,23.4,4.8,31.1,N,23.9,1015.2,0.0
05/24/2020,37.7,21.2,27.2,10.0,35.9,N,24.1,1013.1,0.0
05/23/2020,44.0,24.2,32.1,7.7,23.2,NNW,25.5,1010.2,0.0
05/22/2020,44.0,26.3,33.2,9.0,24.9,W,8.3,1007.9,0.0
05/21/2020,40.4,28.4,35.6,8.9,20.2,S,13.8,1005.9,0.0
05/20/2020,41.6,26.2,35.6,9.4,22.5,SSW,11.4,1007.2,0.0
05/19/2020,44.0,28.1,35.3,8.0,19.9,S,9.5,1008.5,----
05/18/2020,44.0,27.3,35.2,8.8,21.3,SSW,6.0,1007.3,0.0
05/17/2020,43.2,27.9,35.9,7.2,19.0,NNE,13.2,1008.4,0.0
05/16/2020,42.4,28.0,33.6,7.5,21.2,N,13.7,1008.5,0.0
08/23/2020,39.0,26.0,33.6,15.4,34.5,N,20.2,1002.3,0.0
08/22/2020,-----,-----,-----,-----,30.1,N,19.8,1003.7,0.0
08/21/2020,41.8,26.8,33.4,17.9,41.7,N,15.3,1003.3,0.0
08/20/2020,41.0,28.0,34.3,17.7,37.6,N,14.0,1001.6,0.0
08/19/2020,41.5,27.5,33.3,18.2,43.3,N,19.9,1002.6,0.0
08/18/2020,42.2,28.2,34.9,16.0,34.3,N,11.4,1003.1,0.0
08/17/2020,42.0,27.2,35.0,17.6,37.6,N,10.9,1002.7,0.0
08/16/2020,41.5,27.4,34.5,17.0,37.8,NNW,16.2,1002.1,0.0
08/15/2020,40.5,27.5,33.8,15.8,35.9,NNW,13.5,1002.0,----
08/14/2020,41.0,28.4,34.1,18.6,41.3,N,16.2,1003.0,0.0
08/13/2020,38.8,28.2,33.4,18.4,42.0,NNW,17.4,1004.5,0.0
08/12/2020,40.5,27.5,34.0,18.6,41.7,NW,15.4,1005.8,0.0
08/11/2020,40.5,27.6,33.7,18.7,43.1,NNW,13.4,1007.0,0.0
08/10/2020,42.5,27.5,34.6,16.8,35.6,WNW,9.5,1005.4,0.0
08/09/2020,43.6,28.2,34.8,18.6,39.7,NNW,13.0,1005.0,0.0
08/08/2020,43.0,-----,-----,-----,35.7,NNW,13.0,1005.1,0.0
08/07/2020,41.6,26.4,34.0,16.3,30.6,N,14.5,1005.6,0.0
08/06/2020,41.5,26.6,33.8,17.4,39.0,NNW,12.5,1004.5,0.0
08/05/2020,40.0,26.6,34.4,17.5,37.3,N,9.3,1003.3,0.0
08/04/2020,42.8,-----,-----,-----,32.4,WNW,16.4,1004.1,0.0
08/03/2020,39.0,26.8,33.5,22.4,55.5,SSW,10.2,1005.0,0.0
08/02/2020,43.2,27.2,35.3,18.2,38.4,NNW,18.5,1002.1,0.0
08/01/2020,43.6,30.0,37.0,18.2,35.5,N,17.6,1002.9,0.0
07/31/2020,44.2,29.0,37.6,20.3,38.0,N,19.7,1005.7,0.0
07/30/2020,44.2,31.8,37.9,19.4,34.9,N,23.9,1005.6,0.0
07/29/2020,43.0,31.4,37.0,20.3,37.4,NNW,19.6,1004.3,0.0
07/28/2020,43.6,31.0,36.7,20.5,40.5,N,19.5,1003.2,0.0
07/27/2020,42.6,30.2,36.4,15.2,29.6,N,24.6,1003.4,0.0
07/26/2020,42.8,26.0,36.4,11.6,29.8,N,25.0,1003.0,0.0
07/25/2020,41.8,27.6,35.5,10.8,23.7,N,24.6,1003.2,0.0
07/24/2020,42.2,28.4,35.6,16.3,33.9,N,19.9,1000.6,0.0
07/23/2020,42.6,27.6,34.9,17.7,37.6,N,20.6,1000.2,0.0
07/22/2020,43.0,29.8,34.7,16.3,34.3,N,22.2,1002.0,0.0
07/21/2020,43.2,29.4,35.4,18.5,39.3,N,24.6,1004.6,0.0
07/20/2020,42.6,-----,-----,-----,39.1,N,16.7,1004.1,0.0
07/19/2020,41.6,27.2,34.8,17.3,37.5,N,18.3,1003.4,0.0
07/18/2020,40.8,27.0,33.0,14.8,35.3,N,19.5,1003.4,0.0
07/17/2020,41.0,26.5,33.2,17.9,42.3,N,17.8,1002.7,0.0
07/16/2020,43.5,28.5,34.6,17.0,36.9,N,17.6,1004.1,0.0
07/15/2020,42.5,28.4,34.6,15.1,31.5,N,13.5,1003.9,0.0
07/14/2020,41.0,27.0,33.8,15.7,35.1,N,15.8,1001.8,0.0
07/13/2020,41.0,26.4,33.4,15.5,35.6,N,21.8,1001.6,0.0
07/12/2020,40.6,-----,-----,-----,35.6,NNW,18.9,1003.7,0.0
07/11/2020,41.6,-----,-----,-----,36.9,N,14.1,1004.3,0.0
07/10/2020,39.8,27.6,33.1,18.0,42.2,N,21.8,1004.5,0.0
07/09/2020,42.0,-----,-----,-----,38.8,N,14.5,1004.7,0.0
07/08/2020,41.6,-----,-----,-----,29.7,N,14.2,1003.6,0.0
07/07/2020,41.2,26.0,33.6,14.5,32.9,NNW,13.9,1002.0,0.0
07/06/2020,41.5,27.0,34.1,13.1,29.5,NNW,14.6,1025.9,0.0
07/05/2020,42.4,26.4,34.5,11.3,26.4,NNW,14.8,1002.9,0.0
10/12/2020,35.2,25.0,29.4,20.7,61.0,N,19.9,1011.6,0.0
10/11/2020,37.8,25.2,30.5,20.5,54.4,N,19.5,1011.8,0.0
10/10/2020,44.6,-----,-----,-----,43.4,NNW,11.1,1010.2,0.0
