Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
10/08/2019,34.2,16.0,23.1,10.4,48.1,NW,8.6,1013.8,0.0
10/07/2019,30.0,13.0,20.3,13.6,70.5,WNW,9.0,1013.0,0.0
10/06/2019,31.8,13.0,21.9,8.9,45.4,NW,5.1,1012.0,Tr
10/05/2019,31.0,14.4,22.3,6.9,44.3,WNW,1.4,1013.2,0.0
10/04/2019,30.2,11.8,21.3,11.6,61.0,NW,3.9,1015.5,0.0
10/03/2019,29.8,13.6,21.9,11.5,59.7,NW,8.3,1014.3,0.0
10/02/2019,31.5,-----,-----,-----,55.9,NW,8.0,1011.2,0.0
10/01/2019,32.8,15.0,23.1,13.5,60.4,NW,14.3,1011.5,0.0
09/30/2019,32.6,14.4,21.3,14.2,70.1,NNW,7.7,1012.3,0.0
09/29/2019,30.0,14.6,22.1,15.4,70.0,NW,8.6,1012.8,0.0
09/28/2019,36.2,16.2,24.5,13.4,55.4,NW,7.6,1012.4,0.0
09/27/2019,35.8,14.5,24.6,11.2,48.8,NW,2.8,1013.1,0.0
09/26/2019,32.0,13.5,22.4,7.5,46.6,NW,8.8,1013.3,0.0
09/25/2019,31.5,14.0,22.5,9.2,54.5,NW,9.7,1012.3,0.0
09/24/2019,31.0,11.2,21.2,8.4,50.2,NW,10.7,1014.4,0.0
09/23/2019,-----,-----,-----,-----,47.4,NW,14.2,1013.2,0.0
09/22/2019,30.4,15.4,22.6,14.9,66.7,NW,6.9,1012.5,0.0
09/21/2019,33.5,17.2,23.8,12.3,54.1,NW,7.6,1011.8,0.0
09/20/2019,39.5,19.5,27.0,14.5,50.6,NW,10.7,1011.4,0.0
09/19/2019,39.0,18.5,28.7,7.5,32.2,NNW,3.2,1012.1,0.0
09/18/2019,36.0,15.0,24.6,6.6,36.9,WNW,7.4,1013.9,0.0
09/17/2019,31.0,16.2,23.4,12.2,58.8,NW,9.5,1013.6,0.0
09/16/2019,30.0,14.0,22.6,15.4,65.7,WNW,10.6,1011.9,0.0
09/15/2019,31.6,15.5,23.3,15.7,66.8,W,10.2,1009.8,0.0
09/14/2019,31.6,15.6,23.6,15.6,65.7,NW,9.7,1009.4,0.0
09/13/2019,30.5,18.5,23.3,15.5,67.8,NW,7.9,1011.8,0.0
09/12/2019,31.4,17.2,23.3,15.1,64.1,NW,11.1,1013.3,0.0
09/11/2019,32.0,17.2,24.3,14.2,60.0,NW,9.7,1011.3,0.0
09/10/2019,32.0,18.2,23.7,15.1,68.0,NW,11.1,1009.9,0.0
09/09/2019,30.8,19.6,24.7,17.5,65.3,NW,14.3,1009.8,0.0
12/17/2019,16.6,1.7,8.5,3.0,71.4,NW,6.0,1025.3,0.0
12/16/2019,14.5,5.2,10.0,3.3,64.7,NW,10.2,1021.4,0.0
12/15/2019,16.6,3.2,8.6,2.2,66.9,SSE,5.3,1017.6,0.0
12/14/2019,16.2,5.2,10.1,5.3,74.7,S,6.5,1018.0,0.0
12/13/2019,16.2,8.2,11.1,6.3,74.1,SW,16.2,1013.9,1.0
12/12/2019,16.2,5.2,11.6,6.5,72.2,S,5.3,1014.5,0.0
12/11/2019,16.0,4.6,9.5,6.2,81.3,SSE,3.2,1018.5,0.0
12/10/2019,16.6,8.0,10.9,8.0,82.0,SSW,11.1,1017.3,----
12/09/2019,15.0,8.8,11.2,9.1,87.5,S,13.0,1016.8,5.9
12/08/2019,14.0,3.2,8.5,4.9,79.2,SSW,7.6,1019.5,0.1
12/07/2019,14.8,2.4,9.0,4.6,75.2,WNW,7.2,1019.8,0.0
12/06/2019,19.0,5.2,11.4,6.9,76.6,WNW,9.3,1019.1,----
12/05/2019,18.0,5.0,10.6,5.6,73.2,SW,6.5,1021.0,0.0
12/04/2019,17.2,4.8,10.1,4.6,71.0,SE,4.9,1021.2,0.0
12/03/2019,17.1,2.6,9.7,5.6,78.0,WNW,6.9,1020.5,0.0
12/02/2019,22.6,8.4,13.7,9.3,77.3,WNW,12.0,1016.6,5.0
12/01/2019,20.6,6.5,12.6,4.0,60.9,S,1.9,1018.3,----
11/30/2019,20.8,5.2,12.2,4.2,61.0,SSE,5.3,1021.7,0.0
11/29/2019,20.2,5.5,12.6,5.0,62.6,S,4.2,1022.0,0.0
11/28/2019,17.4,5.1,12.1,3.2,61.1,NW,4.9,1018.5,----
11/27/2019,22.0,7.8,14.1,3.4,47.5,SW,7.7,1015.7,0.0
11/26/2019,21.4,7.8,15.0,3.6,46.3,SE,23.3,1017.0,0.0
11/25/2019,20.6,3.7,11.4,-0.3,46.1,ESE,11.4,1019.8,0.0
11/24/2019,18.5,3.4,10.4,-0.1,50.2,S,6.3,1020.2,0.0
11/23/2019,19.0,2.6,10.7,-1.9,42.8,W,2.6,1018.6,0.0
11/22/2019,18.6,5.2,10.2,-4.0,36.2,SSE,12.2,1019.1,0.0
11/21/2019,17.8,2.7,9.9,-5.6,35.1,SE,10.1,1022.8,0.0
11/20/2019,17.0,2.0,9.1,-4.1,40.8,SE,10.6,1023.6,0.0
11/19/2019,18.6,3.0,10.5,-4.8,36.1,SE,11.1,1024.0,0.0
11/18/2019,20.0,5.6,12.7,-3.2,33.0,E,13.8,1022.0,0.0
11/17/2019,20.5,10.2,15.3,5.2,58.6,E,16.1,1018.4,2.0
11/16/2019,25.2,12.2,16.7,13.1,81.3,W,6.5,1016.3,11.0
11/15/2019,26.0,12.5,19.9,10.6,56.4,SSW,5.8,1015.5,0.0
11/14/2019,25.6,14.6,19.2,11.0,59.8,S,6.9,1014.9,0.0
11/13/2019,25.2,12.8,18.6,10.2,60.3,SE,11.1,1016.5,----
11/12/2019,29.0,10.4,18.7,-0.8,25.1,ESE,11.4,1017.4,0.0
11/11/2019,27.6,11.6,19.7,-4.5,20.8,SE,10.9,1017.8,0.0
11/10/2019,27.6,15.5,21.4,-0.4,24.4,ESE,12.2,1016.4,0.0
11/09/2019,27.6,15.2,22.7,5.2,33.2,SE,6.9,1015.9,0.0
11/08/2019,27.6,16.4,22.0,6.6,37.1,ESE,13.0,1014.9,0.0
11/07/2019,27.8,18.0,22.1,4.6,32.9,E,13.9,1014.9,0.0
11/06/2019,27.4,13.0,21.1,3.8,33.4,ESE,10.6,1016.0,0.0
11/05/2019,23.6,12.5,18.5,6.3,41.0,SE,6.4,1019.7,----
11/04/2019,26.0,9.0,17.5,4.1,43.9,WNW,10.3,1019.9,0.0
11/03/2019,25.0,9.5,17.5,10.3,65.2,WSW,7.4,1017.7,----
11/02/2019,26.0,10.2,16.9,11.3,71.8,WNW,5.6,1016.0,0.0
11/01/2019,25.8,8.8,17.5,6.5,49.9,WSW,4.9,1016.5,0.0
10/31/2019,24.8,9.4,17.6,6.6,49.4,SSW,4.8,1018.6,0.0
10/30/2019,24.0,8.6,17.1,10.6,66.2,NW,7.7,1017.4,0.0
10/29/2019,26.4,9.6,17.1,11.0,70.6,WNW,8.3,1013.7,0.0
02/05/2020,16.4,5.2,10.6,7.2,80.9,SSW,6.0,1019.6,0.0
02/04/2020,17.7,2.5,9.8,4.9,75.8,WNW,7.4,1021.0,0.0
02/03/2020,15.8,2.0,9.0,5.1,79.1,SSE,4.6,1026.0,0.0
02/02/2020,12.6,7.4,9.8,7.4,87.5,WNW,2.6,1023.1,----
02/01/2020,12.8,5.6,8.4,2.6,67.3,W,18.3,1019.7,----
01/31/2020,15.2,-----,-----,-----,68.8,WSW,17.3,1019.8,----
01/30/2020,15.0,2.6,8.4,4.6,77.5,W,5.0,1024.5,0.0
01/29/2020,14.0,6.4,9.3,6.6,82.6,NW,8.2,1020.6,1.0
01/28/2020,13.0,2.5,7.7,1.2,63.2,S,9.8,1022.7,0.0
01/27/2020,12.7,0.5,6.0,2.3,83.2,NW,2.4,1029.7,----
01/26/2020,11.8,-0.5,4.7,-0.4,70.6,SE,0.8,1032.4,0.0
01/25/2020,8.8,-0.6,3.5,-1.3,71.9,WNW,4.5,1027.8,1.0
01/24/2020,10.5,0.8,6.1,3.4,83.2,W,16.1,1019.7,3.0
01/23/2020,10.4,0.0,5.4,1.8,78.4,WNW,7.9,1023.8,0.0
01/22/2020,9.6,0.0,5.0,2.7,84.0,NW,9.3,1021.8,2.3
01/21/2020,9.5,0.5,5.7,4.3,87.5,WNW,11.4,1021.9,5.1
01/20/2020,10.7,7.4,8.8,6.6,86.6,SW,15.5,1023.2,6.0
01/19/2020,11.2,7.0,8.9,6.7,86.7,SW,10.4,1018.5,0.8
01/18/2020,11.8,6.0,7.9,6.5,91.7,WNW,7.9,1017.4,----
01/17/2020,18.0,5.2,9.1,4.0,70.2,WNW,10.9,1016.0,0.0
01/16/2020,18.0,5.6,10.6,1.6,56.9,ESE,10.1,1021.4,Tr
01/15/2020,13.2,5.4,8.2,2.7,71.5,SE,6.5,1026.7,----
01/14/2020,13.0,3.5,8.4,5.7,84.6,SSE,7.6,1026.1,0.0
01/13/2020,12.6,8.0,9.8,6.8,81.6,WSW,12.2,1024.1,0.0
01/12/2020,11.6,5.0,8.0,5.8,85.0,WSW,11.4,1026.4,0.0
01/11/2020,10.8,2.8,6.6,4.4,87.0,WNW,7.4,1022.4,Tr
01/10/2020,8.6,5.2,6.6,4.6,88.2,W,6.2,1016.6,----
01/09/2020,10.2,5.8,7.0,5.4,84.4,SW,21.6,1015.6,----
01/08/2020,13.6,3.0,7.5,2.4,71.5,SSW,13.4,1016.5,0.0
01/07/2020,13.8,-----,-----,-----,57.9,S,10.0,1018.7,0.0
01/06/2020,12.8,0.5,6.0,1.6,76.1,SSE,15.5,1020.0,0.0
01/05/2020,9.8,6.0,7.6,5.5,86.5,SW,17.4,1016.9,3.0
01/04/2020,13.2,1.4,5.2,1.3,77.3,SSW,11.4,1019.3,0.0
01/03/2020,15.0,6.0,9.1,4.3,74.6,WSW,9.0,1019.7,Tr
01/02/2020,14.2,3.0,8.4,4.6,74.2,S,4.6,1018.1,Tr
01/01/2020,13.4,2.5,7.0,2.1,75.2,S,1.5,1020.4,----
12/31/2020,14.4,2.8,7.6,3.1,75.0,WSW,5.3,1022.6,0.0
12/30/2020,13.8,1.6,7.4,2.8,75.0,S,4.6,1018.7,0.0
12/29/2020,13.2,1.8,7.0,4.8,87.0,SSE,4.4,1019.2,0.0
12/28/2020,9.8,4.2,7.1,5.7,90.7,SSW,12.3,1017.6,0.1
12/27/2020,10.0,2.0,6.6,5.3,87.4,SW,18.1,1013.1,22.8
12/26/2020,14.2,8.4,10.1,4.7,70.5,SSW,19.9,1011.9,6.0
12/25/2020,18.4,6.5,10.7,1.2,53.1,SSE,11.6,1013.6,0.0
12/24/2020,19.0,1.4,10.2,-1.1,44.3,SSW,10.8,1015.8,0.0
12/23/2020,18.6,1.0,9.9,-2.5,42.9,SSE,7.2,1020.4,0.0
12/22/2020,18.4,-0.5,8.3,-4.1,42.7,SSE,3.4,1024.2,0.0
12/21/2020,17.0,-0.2,8.0,-3.0,47.6,SSE,9.5,1026.4,0.0
12/20/2020,16.6,1.0,7.8,-3.0,49.5,SE,12.0,1029.7,0.0
12/19/2020,16.2,2.2,8.9,0.7,52.5,SSE,12.6,1031.5,0.0
12/18/2020,16.6,1.5,8.7,4.4,77.8,WSW,5.1,1029.7,0.0
03/26/2020,-----,-----,-----,-----,73.9,WSW,7.4,1014.1,----
03/25/2020,-----,-----,-----,-----,62.8,NW,15.4,1013.5,0.0
03/24/2020,-----,-----,-----,-----,39.6,SSW,16.7,1011.7,0.0
03/23/2020,18.6,1.5,7.7,3.7,63.1,SSE,10.2,1018.0,0.0
03/22/2020,13.0,1.2,7.7,4.2,79.8,NW,22.2,1018.1,0.0
03/21/2020,10.7,4.5,6.5,4.0,83.9,W,15.9,1014.0,4.0
03/20/2020,13.0,-----,-----,-----,84.7,SSW,14.4,1015.4,----
03/19/2020,11.8,8.0,9.7,5.2,74.2,WSW,20.1,1015.8,0.3
03/18/2020,17.8,7.4,8.8,5.9,81.9,W,18.5,1011.6,6.9
03/17/2020,21.0,5.5,12.4,8.5,80.8,WSW,9.0,1014.4,0.0
03/16/2020,20.8,8.5,14.1,9.5,77.9,SSW,4.6,1017.4,0.0
03/15/2020,17.8,10.5,13.6,10.5,82.9,WNW,8.1,1016.7,0.0
03/14/2020,17.8,9.6,11.9,10.0,87.3,WSW,21.2,1006.9,8.0
03/13/2020,26.0,-----,-----,-----,66.2,SE,25.6,1004.7,----
03/12/2020,26.4,14.6,21.0,6.7,39.8,SSE,15.9,1011.2,Tr
03/11/2020,25.6,8.0,15.5,8.8,69.7,NW,3.7,1015.5,0.0
03/10/2020,24.5,8.5,16.3,6.7,56.6,SE,6.0,1015.7,0.0
03/09/2020,23.4,1.3,14.1,5.8,55.5,SE,9.0,1019.4,0.0
03/08/2020,21.1,5.8,12.2,8.2,78.6,WSW,7.4,1022.4,0.0
03/07/2020,14.8,9.2,10.9,7.9,82.4,WNW,23.2,1015.8,7.0
03/06/2020,23.6,8.2,13.8,6.3,63.5,WNW,12.4,1011.3,Tr
03/05/2020,23.0,7.8,15.2,1.6,42.5,SSE,12.7,1015.5,0.0
03/04/2020,22.6,7.0,13.8,4.4,55.0,SSE,6.9,1020.7,0.0
03/03/2020,18.5,2.1,9.3,5.4,79.5,SSW,3.9,1024.0,0.0
03/02/2020,12.8,3.5,10.2,6.2,77.0,WNW,9.5,1021.8,0.0
03/01/2020,16.6,7.0,9.9,5.2,73.5,W,30.7,1014.9,7.0
02/29/2020,21.0,5.0,11.7,5.5,68.8,WSW,11.4,1015.4,0.0
02/28/2020,20.2,6.6,14.6,6.9,63.8,W,4.4,1019.0,0.0
02/27/2020,16.6,2.4,9.7,4.7,73.2,S,9.5,1024.0,0.0
02/26/2020,14.6,6.6,10.5,6.5,76.7,WNW,12.0,1018.7,0.0
02/25/2020,17.0,7.0,10.9,7.6,81.9,NW,17.8,1014.1,0.0
02/24/2020,16.5,3.5,9.7,4.7,72.1,NW,10.4,1016.6,0.0
02/23/2020,15.4,4.0,7.9,4.2,79.1,SSW,3.9,1021.2,0.0
02/22/2020,17.0,5.4,10.2,5.1,73.6,SW,13.0,1017.4,2.0
02/21/2020,16.0,3.0,8.7,4.5,74.5,S,19.9,1019.6,0.0
02/20/2020,13.4,0.6,7.0,6.7,87.4,WNW,10.4,1017.2,----
02/19/2020,18.5,9.5,12.6,6.7,69.1,ENE,11.4,1015.1,1.0
02/18/2020,17.0,6.0,10.6,3.6,64.2,ESE,10.0,1004.8,0.0
02/17/2020,15.5,1.0,9.0,1.7,63.4,WSW,10.4,1018.5,0.0
02/16/2020,17.6,5.6,10.0,0.6,53.9,WNW,16.4,1016.3,Tr
02/15/2020,16.6,5.5,10.1,2.2,60.1,ESE,13.0,1022.7,0.0
02/14/2020,16.2,1.8,9.8,6.5,82.4,SE,8.8,1026.3,0.0
02/13/2020,16.0,2.4,9.0,5.5,77.0,WSW,5.8,1025.0,0.0
02/12/2020,10.0,6.0,7.3,5.5,86.6,SW,8.0,1025.1,3.0
02/11/2020,7.5,-1.5,2.7,-0.9,77.7,SSE,27.8,1026.0,0.0
02/10/2020,6.5,1.0,2.9,-2.2,70.1,WNW,16.7,1027.1,0.0
02/09/2020,9.4,3.0,4.9,1.7,79.7,WNW,20.9,1021.5,0.2
02/08/2020,10.0,6.0,7.5,3.9,78.7,WSW,22.5,1017.6,7.0
02/07/2020,19.6,4.5,9.3,4.9,77.4,WSW,8.8,1017.9,3.0
02/06/2020,19.0,4.2,11.0,4.7,68.5,S,8.3,1018.2,0.0
05/15/2020,-----,-----,-----,-----,15.0,NE,7.4,----,0.0
05/14/2020,37.0,-----,-----,-----,25.5,NW,8.8,1013.1,0.0
05/13/2020,35.0,-----,-----,-----,28.4,E,7.9,1014.9,0.0
05/12/2020,32.6,1.1,15.7,1.9,22.2,SW,8.8,1016.8,0.0
05/11/2020,29.4,8.0,18.5,5.7,41.6,NW,11.3,1017.7,0.0
05/10/2020,28.8,8.5,15.9,6.3,52.8,WNW,13.0,1016.6,0.0
05/09/2020,33.4,17.1,22.6,-----,38.6,SW,24.6,----,0.8
05/08/2020,32.6,8.9,20.0,-----,51.8,NE,9.7,----,0.0
05/07/2020,25.4,9.0,14.3,9.4,74.2,W,4.2,1016.5,0.0
05/06/2020,26.4,-----,-----,-----,74.9,WSW,13.0,1012.7,----
05/05/2020,27.5,10.5,19.0,8.7,51.0,W,16.1,1010.6,0.0
05/04/2020,29.5,9.5,18.9,5.9,41.2,WNW,12.4,1011.7,0.0
05/03/2020,-----,-----,-----,-----,44.5,WNW,10.7,1011.1,0.0
05/02/2020,-----,-----,-----,-----,50.4,W,13.0,1012.1,0.0
05/01/2020,-----,-----,-----,-----,43.7,SW,17.9,----,0.0
04/30/2020,22.2,9.8,15.3,7.6,68.4,SW,15.8,1014.0,----
04/29/2020,-----,-----,-----,-----,-----,----,----,----,----
04/28/2020,26.4,5.0,14.3,3.2,39.6,WNW,6.5,1012.6,0.0
04/27/2020,23.3,3.1,13.0,4.6,54.8,WSW,9.8,1014.9,0.0
04/26/2020,20.3,8.0,14.1,6.1,57.9,W,12.4,1012.6,0.0
04/25/2020,20.0,9.5,16.8,10.2,66.8,WSW,12.2,1009.3,0.2
04/24/2020,-----,-----,-----,-----,56.7,NE,12.4,----,0.0
04/23/2020,30.6,16.7,20.8,8.7,47.7,SW,15.3,1010.6,0.0
04/22/2020,32.4,14.5,24.0,9.7,38.9,SW,14.2,1009.2,0.0
04/21/2020,31.8,14.2,22.4,8.6,35.8,S,10.0,1010.4,0.0
04/20/2020,29.8,11.7,20.0,-----,34.6,ENE,14.4,----,0.0
04/19/2020,-----,-----,-----,-----,42.7,SE,13.6,----,0.0
04/18/2020,26.5,8.3,15.5,-----,63.8,SW,12.5,----,0.0
04/17/2020,26.6,11.0,14.6,-----,74.0,SW,18.5,----,0.0
04/16/2020,25.6,9.1,16.9,-----,56.7,SSE,11.6,----,0.0
04/15/2020,27.5,7.3,16.0,-----,56.2,SSW,11.6,----,0.0
04/14/2020,-----,-----,-----,-----,37.0,NNW,9.9,----,0.0
04/13/2020,-----,-----,-----,-----,44.0,ESE,8.0,----,0.0
04/12/2020,-----,-----,-----,-----,70.0,SW,12.5,----,----
04/11/2020,-----,-----,-----,-----,73.5,SSE,36.1,----,0.0
04/10/2020,-----,-----,-----,-----,77.7,SSE,17.3,----,0.0
04/09/2020,18.2,4.6,11.1,-----,66.7,SSW,14.3,----,0.0
04/08/2020,19.5,7.7,13.6,-----,70.7,SSW,15.4,----,0.0
04/07/2020,-----,-----,-----,-----,87.5,W,6.5,----,----
04/06/2020,29.2,8.8,19.0,-----,79.7,WSW,18.5,----,----
04/05/2020,-----,-----,-----,-----,33.8,NNE,18.2,----,0.0
04/04/2020,25.2,5.5,14.8,-----,57.5,ESE,10.7,----,0.0
04/03/2020,-----,-----,-----,-----,-----,----,----,----,----
04/02/2020,17.2,5.1,12.1,-----,77.0,S,11.4,----,0.0
04/01/2020,-----,-----,-----,-----,69.3,SE,12.4,----,----
03/31/2020,-----,-----,-----,-----,-----,----,----,----,----
03/30/2020,-----,-----,-----,-----,-----,----,----,----,----
03/29/2020,-----,-----,-----,-----,-----,----,----,----,----
03/28/2020,-----,-----,-----,-----,-----,----,----,----,----
03/27/2020,21.9,12.0,16.9,-----,64.6,W,11.9,----,----
07/04/2020,-----,-----,-----,-----,42.8,NW,18.5,1005.1,0.0
07/03/2020,37.6,16.6,27.5,13.1,48.3,WNW,7.2,1004.9,0.0
07/02/2020,36.2,14.5,24.4,11.8,51.4,WNW,8.1,1005.6,0.0
07/01/2020,32.0,16.0,23.6,13.4,58.3,NNW,17.6,1005.7,0.0
06/30/2020,-----,-----,-----,-----,56.7,NW,25.2,1005.5,----
06/29/2020,33.5,16.5,25.1,13.1,52.5,WNW,14.1,1006.5,0.0
06/28/2020,33.5,11.9,27.1,13.3,48.3,WNW,13.4,1007.2,0.0
06/27/2020,-----,-----,-----,-----,58.5,W,5.6,1006.7,0.0
06/26/2020,30.6,16.5,22.7,15.1,66.8,NW,13.8,1010.6,----
06/25/2020,29.8,15.2,21.9,12.4,56.5,WNW,16.4,1013.3,0.0
06/24/2020,31.6,13.2,21.8,10.4,54.5,NW,19.5,1014.3,0.0
06/23/2020,32.4,15.8,23.2,9.9,49.4,NW,12.7,1011.7,0.0
06/22/2020,32.2,11.0,26.1,10.7,40.2,W,10.7,1008.7,0.0
06/21/2020,31.1,13.9,23.0,13.0,56.9,WNW,10.7,1010.1,0.0
06/20/2020,28.2,13.6,20.1,13.5,58.7,SW,20.4,1009.6,0.0
06/19/2020,31.6,14.2,21.3,13.3,66.4,NW,16.4,1009.7,----
06/18/2020,-----,-----,-----,-----,28.3,WNW,22.2,1008.2,0.0
06/17/2020,32.0,14.0,23.4,9.1,41.2,WNW,14.8,1010.4,0.0
06/16/2020,30.0,14.6,22.1,12.4,51.1,NW,16.4,1011.2,0.0
06/15/2020,30.7,12.7,21.2,12.2,58.5,WNW,11.7,1009.9,0.0
06/14/2020,33.7,14.5,25.3,8.4,36.6,WNW,11.6,1007.2,0.0
06/13/2020,32.8,12.8,22.4,8.6,30.9,S,13.9,1006.3,0.0
06/12/2020,31.4,13.5,21.7,12.2,61.0,NW,15.6,1011.7,----
06/11/2020,31.8,15.0,23.8,8.3,39.0,NW,14.0,1011.3,0.0
06/10/2020,34.4,14.0,22.8,7.9,45.1,NW,9.7,1010.6,0.0
06/09/2020,35.4,14.0,24.3,4.5,30.1,NNW,9.8,1008.4,----
06/08/2020,37.5,12.2,25.9,7.6,33.6,WNW,12.2,1007.2,0.0
06/07/2020,39.0,17.0,27.4,10.8,36.8,NW,9.8,1008.6,0.0
06/06/2020,-----,-----,-----,-----,-----,----,----,----,0.0
06/05/2020,-----,-----,-----,-----,20.5,SW,12.0,----,0.0
06/04/2020,27.1,10.8,18.7,7.4,36.2,WSW,15.8,1012.9,----
06/03/2020,34.5,12.0,18.7,8.1,51.3,WSW,14.8,1011.1,0.0
06/02/2020,33.3,14.5,24.0,4.6,30.9,WSW,8.0,1008.9,----
06/01/2020,30.0,12.0,21.0,7.8,39.8,NW,16.7,1012.9,0.0
05/31/2020,29.5,11.0,20.0,5.9,42.9,W,14.5,1012.9,0.0
05/30/2020,26.0,8.2,16.3,7.3,63.1,NW,10.2,1017.5,0.0
05/29/2020,25.6,11.4,18.0,9.1,59.4,WNW,20.6,1015.7,0.0
05/28/2020,32.0,13.0,18.5,11.6,66.5,WNW,18.3,1014.6,0.0
05/27/2020,-----,-----,-----,-----,58.9,W,25.0,----,0.0
05/26/2020,24.8,10.0,17.4,-----,59.5,SSW,11.7,----,----
05/25/2020,-----,-----,-----,-----,-----,----,----,----,----
05/24/2020,27.0,13.9,17.1,-----,60.5,SSE,22.7,----,2.0
05/23/2020,-----,-----,-----,-----,62.3,SSW,16.7,----,0.0
05/22/2020,38.5,-----,-----,-----,16.5,S,15.8,----,0.0
05/21/2020,38.0,17.4,30.0,1.5,17.1,W,10.1,1008.5,0.0
05/20/2020,38.6,20.6,30.4,2.0,17.7,WNW,11.7,1009.0,0.0
05/19/2020,38.6,22.2,30.4,0.0,12.4,N,9.0,1010.8,0.0
05/18/2020,38.6,22.0,30.4,-----,18.0,W,10.4,----,0.0
05/17/2020,38.8,21.4,30.9,4.6,16.6,N,11.5,1011.4,0.0
05/16/2020,-----,-----,-----,-----,14.3,NNW,2.8,1012.2,0.0
08/23/2020,32.5,16.5,24.8,16.9,67.8,WNW,8.7,1004.9,0.0
08/22/2020,-----,-----,-----,-----,57.7,NW,15.8,1006.1,----
08/21/2020,34.5,-----,-----,-----,47.4,NW,13.9,1005.8,----
08/20/2020,33.8,14.0,23.7,11.8,44.4,NW,11.7,1005.3,0.0
08/19/2020,33.4,19.0,25.0,15.4,59.3,NW,15.9,1005.6,0.0
08/18/2020,33.6,15.0,24.8,12.8,51.3,NW,14.1,1005.8,0.0
08/17/2020,33.6,15.5,25.5,11.1,45.1,WNW,11.4,1005.8,0.0
08/16/2020,33.2,16.6,24.8,14.4,60.0,WNW,12.4,1004.5,0.0
08/15/2020,-----,-----,-----,-----,79.7,NW,8.3,----,----
08/14/2020,33.4,-----,-----,-----,60.7,WNW,18.5,1005.7,----
08/13/2020,33.0,19.5,25.3,17.2,65.6,NW,15.3,1007.4,0.0
08/12/2020,30.8,17.6,24.2,17.3,63.9,NW,16.3,1008.8,0.0
08/11/2020,31.2,18.2,24.7,16.6,63.2,WNW,20.4,1009.2,0.0
08/10/2020,31.0,17.6,24.2,16.5,64.9,WNW,16.4,1007.7,0.0
08/09/2020,34.7,18.0,25.5,16.8,62.2,WNW,18.1,1006.9,0.0
08/08/2020,-----,-----,-----,-----,68.3,NW,15.4,1007.7,----
08/07/2020,33.4,-----,-----,-----,54.0,WNW,25.9,1007.1,----
08/06/2020,32.7,17.5,24.8,15.8,61.8,NW,14.4,1006.3,0.0
08/05/2020,-----,-----,-----,-----,52.1,WNW,22.2,1005.0,0.0
08/04/2020,34.2,20.6,25.7,17.8,63.2,NW,19.6,1006.0,0.0
08/03/2020,35.5,16.8,25.7,12.9,47.2,WNW,11.4,1006.0,0.0
08/02/2020,-----,-----,-----,-----,29.2,WNW,19.5,----,0.0
08/01/2020,-----,-----,-----,-----,36.6,WNW,15.8,1004.5,----
07/31/2020,38.4,-----,-----,-----,16.6,WNW,15.8,1007.5,----
07/30/2020,39.2,21.6,30.7,14.1,39.9,NW,9.5,1008.1,0.0
07/29/2020,39.2,22.0,29.6,15.9,47.9,NW,14.4,1006.3,0.0
07/28/2020,41.8,22.8,32.3,19.4,53.2,NW,16.1,1004.8,0.0
07/27/2020,42.0,22.0,31.4,17.0,45.2,NW,14.0,1005.0,0.0
07/26/2020,40.4,18.0,28.6,11.5,42.7,NW,8.3,1005.8,0.0
07/25/2020,-----,-----,-----,-----,24.8,NW,10.5,1005.0,----
07/24/2020,36.2,-----,-----,-----,46.0,WNW,20.4,1002.0,----
07/23/2020,35.8,18.0,27.5,15.5,53.0,WNW,8.8,1002.6,0.0
07/22/2020,34.6,18.2,25.1,14.8,57.4,NW,15.8,1005.5,0.0
07/21/2020,37.0,18.2,26.4,16.3,59.7,NW,14.3,1007.2,0.0
07/20/2020,38.0,19.5,28.1,16.5,53.6,NW,13.7,1006.5,0.0
07/19/2020,37.5,16.5,25.3,13.8,54.9,NNW,9.5,1006.6,0.0
07/18/2020,-----,-----,-----,-----,53.7,W,13.0,1006.9,0.0
07/17/2020,34.2,-----,-----,-----,61.2,WNW,15.4,1005.4,----
07/16/2020,37.0,18.0,26.8,16.0,56.5,WNW,8.6,1007.7,0.0
07/15/2020,36.8,17.6,27.5,15.6,50.0,NW,13.0,1007.3,0.0
07/14/2020,36.2,20.0,26.2,16.2,58.2,NW,10.6,1004.4,0.0
07/13/2020,32.2,17.5,24.7,16.5,64.9,WNW,15.6,1004.6,0.0
07/12/2020,33.2,19.5,25.3,17.3,61.8,NW,14.0,1006.0,0.0
07/11/2020,-----,-----,-----,-----,-----,----,----,----,0.0
07/10/2020,32.6,16.2,24.5,15.1,60.8,NW,11.4,1007.8,0.0
07/09/2020,32.4,14.6,24.1,15.0,59.9,WNW,10.0,1008.3,0.0
07/08/2020,32.8,16.8,23.8,14.1,56.6,NW,14.8,1006.5,0.0
07/07/2020,32.6,20.0,25.2,16.8,62.2,NW,22.8,1003.2,0.0
07/06/2020,32.2,18.8,25.6,17.8,62.4,NW,17.5,1001.9,0.0
07/05/2020,34.5,18.5,25.6,16.0,58.3,NW,17.1,1004.7,0.0
10/12/2020,31.0,15.0,23.0,14.6,63.3,NW,6.9,1014.9,0.0
10/11/2020,35.0,15.8,23.6,13.2,53.6,NW,13.6,1015.0,0.0
