Date,Temperature(C),TdAvg(C),Hr.Avg(%),Wind(km/h),Pres.e.lev(Hp),Prec.(mm),TotClOct,lowClOct,VisKm
10/08/2019,34.4,20.0,25.6,7.8,33.0,WNW,10.7,1012.6,0.0
10/07/2019,34.5,17.0,24.2,8.4,38.7,WNW,12.0,1010.5,0.0
10/06/2019,35.2,19.0,26.2,10.3,38.2,W,13.7,1009.5,Tr
10/05/2019,34.0,18.0,25.9,5.0,26.9,W,11.6,1011.4,0.0
10/04/2019,32.2,13.8,23.0,7.6,40.8,WSW,7.9,1013.7,0.0
10/03/2019,33.3,16.4,24.7,7.5,35.9,W,10.4,1011.7,0.0
10/02/2019,37.0,20.0,27.4,7.4,30.1,W,10.1,1008.4,0.0
10/01/2019,35.8,22.0,28.7,7.8,29.0,NNW,9.3,1007.4,0.0
09/30/2019,35.0,19.5,25.6,10.4,42.2,N,11.4,1009.4,0.0
09/29/2019,37.0,17.5,26.6,6.7,30.7,WNW,8.8,1009.1,0.0
09/28/2019,36.8,21.5,29.5,6.8,25.6,WNW,6.0,1009.4,0.0
09/27/2019,35.6,19.0,27.6,8.4,32.8,W,7.4,1011.1,0.0
09/26/2019,36.5,18.0,26.3,4.7,26.8,WNW,6.5,1010.1,0.0
09/25/2019,35.4,19.0,27.7,4.6,24.9,NW,10.2,1009.2,0.0
09/24/2019,33.4,17.5,26.4,4.6,26.5,NW,11.6,1011.5,0.0
09/23/2019,33.6,20.0,28.2,8.0,29.9,NW,11.1,1010.8,0.0
09/22/2019,37.5,19.0,26.4,7.8,33.2,NW,11.1,1009.8,0.0
09/21/2019,40.5,24.0,30.7,6.8,24.1,W,10.2,1007.5,0.0
09/20/2019,39.5,23.5,32.2,8.0,23.6,WSW,4.2,1008.8,0.0
09/19/2019,38.0,24.0,31.2,7.3,23.1,N,15.3,1010.4,0.0
09/18/2019,36.6,22.0,28.7,7.2,27.2,N,14.8,1011.8,0.0
09/17/2019,34.4,19.0,26.3,12.4,45.6,N,1.2,1011.7,0.0
09/16/2019,31.0,12.4,23.1,13.3,51.8,WNW,6.3,1010.7,0.0
09/15/2019,36.0,19.4,26.9,13.1,43.1,WNW,13.0,1007.1,0.0
09/14/2019,35.2,19.6,27.8,12.4,43.0,NNW,4.2,1006.5,0.0
09/13/2019,34.6,20.6,26.9,12.4,40.9,WNW,9.0,1008.8,0.0
09/12/2019,36.0,20.0,27.1,10.1,37.0,W,6.5,1010.3,0.0
09/11/2019,35.0,21.0,28.1,9.3,33.1,WNW,5.6,1008.7,0.0
09/10/2019,34.0,18.0,27.3,10.8,39.8,WNW,5.8,1007.3,0.0
09/09/2019,34.0,20.5,26.3,14.5,50.9,W,12.5,1007.5,0.0
12/17/2019,17.6,3.0,9.7,1.8,60.6,N,5.1,1024.4,0.0
12/16/2019,16.0,7.8,11.3,2.7,56.8,N,19.0,1020.0,0.0
12/15/2019,15.6,3.0,10.2,1.6,57.3,WNW,6.4,1018.0,0.0
12/14/2019,16.5,4.4,10.4,4.3,68.2,SW,5.1,1018.0,0.0
12/13/2019,15.8,8.6,11.8,4.3,60.9,WSW,13.2,1013.3,0.0
12/12/2019,18.0,8.5,12.9,6.4,64.8,SSW,4.0,1013.3,0.0
12/11/2019,17.8,6.7,11.4,6.9,76.1,NNE,2.3,1021.3,0.0
12/10/2019,16.5,9.2,11.7,8.7,83.1,SSW,7.4,1016.3,0.0
12/09/2019,15.4,9.0,11.2,8.8,84.6,S,11.4,1016.3,0.4
12/08/2019,13.6,2.8,7.9,4.0,74.9,W,3.1,1019.3,----
12/07/2019,16.6,5.2,9.3,3.0,66.8,SW,8.3,1018.7,0.0
12/06/2019,18.0,10.2,13.4,7.3,69.2,W,7.2,1017.7,1.0
12/05/2019,17.0,5.5,10.6,4.2,66.2,NW,7.4,1020.6,0.0
12/04/2019,17.5,4.5,10.5,3.6,63.8,WNW,9.7,1020.2,0.0
12/03/2019,20.0,5.0,11.6,4.6,63.6,WNW,9.3,1019.3,0.0
12/02/2019,22.5,12.5,16.1,7.1,57.6,WNW,14.8,1014.5,0.0
12/01/2019,22.0,7.0,14.1,4.4,53.1,W,2.3,1017.4,0.0
11/30/2019,20.5,6.0,12.9,3.4,53.9,SSW,2.8,1021.7,0.0
11/29/2019,20.0,6.0,13.3,5.7,51.3,SSW,2.6,1020.9,0.0
11/28/2019,22.6,7.0,12.9,3.1,54.8,WSW,4.2,1016.4,----
11/27/2019,22.6,9.0,15.7,4.2,46.4,WNW,3.1,1013.8,0.0
11/26/2019,22.0,9.0,14.4,4.1,51.2,SSE,5.8,1015.7,0.0
11/25/2019,19.5,6.0,12.8,0.9,45.7,SSE,5.3,1018.2,0.0
11/24/2019,21.5,5.6,12.4,-2.1,38.3,WNW,24.1,1019.0,0.0
11/23/2019,20.4,3.4,11.5,-2.8,39.5,W,4.2,1018.6,0.0
11/22/2019,17.8,3.8,11.1,-3.2,39.2,SW,4.2,1019.4,0.0
11/21/2019,17.0,2.5,10.3,-5.3,35.6,SSW,5.6,1021.2,0.0
11/20/2019,17.0,2.0,9.8,-2.6,43.8,CAL,0.0,1023.3,0.0
11/19/2019,17.5,4.0,10.2,-5.9,33.7,SE,6.9,1024.0,0.0
11/18/2019,19.0,6.0,11.6,-6.4,30.3,ENE,17.1,1021.5,0.0
11/17/2019,19.0,11.0,15.0,7.0,66.0,NNE,14.4,1018.2,0.0
11/16/2019,24.0,13.0,16.9,13.0,80.3,N,17.1,1015.8,9.0
11/15/2019,26.0,13.5,18.5,12.5,71.5,SSE,9.3,1014.8,----
11/14/2019,25.2,16.0,20.0,12.0,58.1,CAL,0.0,1014.6,0.3
11/13/2019,24.4,14.0,19.5,11.4,60.7,ESE,8.3,1016.0,0.0
11/12/2019,26.0,12.0,18.2,-0.1,30.9,NNE,11.6,1017.3,0.0
11/11/2019,28.0,13.0,19.6,-3.9,20.8,NE,8.8,1018.2,0.0
11/10/2019,28.0,14.0,19.7,-0.9,25.8,ENE,2.5,1017.2,0.0
11/09/2019,28.4,15.8,22.1,5.3,33.4,NNW,10.1,1016.1,0.0
11/08/2019,27.6,14.0,20.0,7.1,45.0,SSE,15.4,1015.7,0.0
11/07/2019,26.5,16.5,21.4,5.3,35.7,S,13.4,1014.9,----
11/06/2019,27.0,16.8,21.5,5.2,35.6,S,13.8,1015.6,0.0
11/05/2019,26.5,15.0,20.3,5.5,38.9,S,7.4,1018.8,0.0
11/04/2019,26.0,14.0,19.2,6.4,45.2,NNW,13.0,1018.9,0.0
11/03/2019,25.8,13.2,18.7,9.7,60.2,W,9.3,1016.4,0.0
11/02/2019,26.0,12.0,18.8,9.1,56.2,WSW,12.5,1014.2,0.0
11/01/2019,24.6,12.0,17.9,4.1,42.7,WSW,7.9,1016.1,----
10/31/2019,24.0,12.0,18.3,7.5,50.9,NE,5.8,1017.6,0.0
10/30/2019,24.5,12.2,17.4,9.2,56.4,WNW,3.9,1016.1,0.0
10/29/2019,23.6,12.2,17.8,9.7,64.2,W,7.4,1012.9,0.0
02/05/2020,17.7,0.5,10.8,4.4,64.7,W,10.1,1018.3,0.0
02/04/2020,17.3,6.0,10.7,2.2,58.4,SW,2.3,1019.6,0.0
02/03/2020,16.6,4.0,9.4,3.9,72.1,SSW,5.8,1024.1,0.0
02/02/2020,13.0,3.0,9.0,6.9,79.5,SSW,3.4,1023.1,----
02/01/2020,14.2,-----,-----,-----,57.1,WSW,32.7,1017.7,0.0
01/31/2020,13.6,4.2,8.8,4.1,71.4,SW,17.5,1017.9,0.0
01/30/2020,15.8,2.5,8.1,4.8,81.5,W,7.9,1023.7,0.0
01/29/2020,15.0,7.0,10.3,3.3,64.5,WNW,13.9,1019.1,0.0
01/28/2020,13.5,3.0,7.7,-0.2,59.3,SSW,3.2,1022.3,0.0
01/27/2020,11.5,-1.0,5.1,0.3,74.7,W,5.6,1028.9,----
01/26/2020,10.0,-1.0,4.3,-0.9,69.8,WSW,3.7,1031.7,0.0
01/25/2020,9.5,-1.0,3.6,-3.4,61.7,N,12.0,1028.0,0.0
01/24/2020,10.5,5.0,6.7,4.2,84.7,NW,20.1,1018.2,----
01/23/2020,12.0,1.5,6.4,0.9,70.1,WNW,12.3,1022.2,0.0
01/22/2020,9.0,3.0,6.0,2.7,87.8,NW,10.5,1019.8,----
01/21/2020,12.0,4.2,7.0,4.6,84.6,WNW,9.3,1020.8,4.5
01/20/2020,13.5,7.4,9.2,5.4,78.4,WSW,12.7,1023.0,0.7
01/19/2020,14.4,7.0,9.7,5.6,76.8,WNW,10.4,1017.3,0.0
01/18/2020,14.0,5.5,8.6,3.8,73.6,NNW,13.9,1016.9,1.0
01/17/2020,18.5,1.0,10.1,-0.5,46.5,NNE,16.7,1014.9,0.0
01/16/2020,17.8,5.5,11.0,-0.4,47.6,ENE,8.3,1021.4,0.0
01/15/2020,14.8,5.0,8.8,1.0,62.3,WSW,6.5,1026.1,0.0
01/14/2020,15.0,4.5,8.9,3.5,70.6,NW,9.7,1025.4,0.0
01/13/2020,14.4,5.5,9.3,5.3,75.8,NW,11.6,1023.4,0.0
01/12/2020,12.5,3.0,7.0,3.5,79.1,WNW,9.3,1025.3,0.0
01/11/2020,11.6,2.6,6.1,2.7,78.7,N,4.5,1021.5,1.0
01/10/2020,9.5,6.0,7.8,5.1,85.6,WNW,8.0,1015.2,4.0
01/09/2020,12.0,6.0,7.9,4.3,78.8,SW,21.2,1014.6,0.0
01/08/2020,14.0,2.5,8.2,1.0,62.5,SW,11.4,1015.7,0.0
01/07/2020,15.0,1.5,8.8,-2.6,46.3,SSW,5.3,1018.5,0.0
01/06/2020,14.0,1.0,6.5,0.3,65.1,SW,6.4,1019.8,0.0
01/05/2020,10.6,5.0,7.6,4.3,80.5,WNW,12.5,1017.4,Tr
01/04/2020,14.0,1.0,6.0,0.5,69.8,WNW,6.9,1018.2,0.0
01/03/2020,15.8,6.0,9.6,2.3,61.1,WNW,3.7,1018.3,0.0
01/02/2020,15.0,4.0,8.5,1.6,64.8,W,6.5,1017.5,0.0
01/01/2020,12.5,2.0,6.2,1.1,71.6,W,3.7,1020.0,----
12/31/2020,15.5,3.0,8.7,2.3,66.5,WNW,6.0,1021.9,0.0
12/30/2020,15.0,2.4,7.8,2.0,69.8,WNW,6.5,1018.4,0.0
12/29/2020,14.0,3.0,7.9,4.1,79.2,NW,1.4,1018.6,0.0
12/28/2020,11.6,5.0,8.0,5.0,82.3,WSW,12.5,1017.8,0.0
12/27/2020,13.6,-----,-----,-----,84.1,SW,17.9,1012.3,----
12/26/2020,15.5,9.0,11.1,1.6,52.4,SW,31.5,1012.5,----
12/25/2020,18.0,6.0,11.2,0.2,49.2,W,17.4,1012.8,0.0
12/24/2020,19.3,2.5,9.7,-3.3,41.7,SSW,10.0,1015.3,0.0
12/23/2020,19.5,4.0,11.1,-2.9,37.0,SW,4.2,1020.2,0.0
12/22/2020,18.0,0.5,8.8,-4.7,40.8,WNW,3.7,1023.9,0.0
12/21/2020,16.0,1.0,8.8,-2.9,45.1,SSW,2.1,1026.3,0.0
12/20/2020,17.0,1.0,9.1,-2.8,45.1,CAL,0.0,1029.2,0.0
12/19/2020,17.5,2.5,9.8,-2.2,44.2,NNW,3.2,1031.0,0.0
12/18/2020,18.0,3.0,10.0,0.2,52.5,N,2.8,1028.8,0.0
03/26/2020,-----,-----,-----,-----,72.8,NNE,14.4,1012.7,----
03/25/2020,24.2,10.2,16.0,5.2,52.5,W,9.3,1010.5,0.0
03/24/2020,27.2,9.8,17.9,1.7,35.1,W,9.5,1010.9,0.0
03/23/2020,-----,-----,-----,-----,34.7,WSW,16.7,1015.9,0.0
03/22/2020,-----,-----,-----,-----,60.7,WNW,18.5,1017.5,----
03/21/2020,13.0,-----,-----,-----,75.9,WNW,7.4,1018.8,0.0
03/20/2020,16.0,-----,-----,-----,60.7,WSW,21.3,1014.2,0.0
03/19/2020,14.0,7.0,9.6,4.1,67.6,WSW,19.9,1014.8,0.0
03/18/2020,19.0,7.5,10.8,4.6,68.8,WSW,23.4,1009.7,0.0
03/17/2020,22.5,8.6,15.0,8.6,69.3,WSW,9.0,1012.5,0.0
03/16/2020,19.0,9.0,14.2,9.8,75.3,SSW,4.5,1017.0,----
03/15/2020,18.4,9.5,13.4,9.4,78.0,W,7.6,1016.1,2.0
03/14/2020,18.5,9.5,13.7,8.8,77.5,WSW,19.3,1005.8,----
03/13/2020,24.5,-----,-----,-----,53.7,SSW,19.3,1005.8,----
03/12/2020,28.5,17.5,22.1,2.4,28.0,E,9.3,1010.5,0.0
03/11/2020,27.0,13.0,20.0,4.8,40.5,N,6.5,1013.6,0.0
03/10/2020,25.0,10.5,17.5,1.3,36.6,SSW,5.6,1015.1,0.0
03/09/2020,24.0,9.2,16.8,3.1,43.7,SSW,4.2,1019.3,0.0
03/08/2020,22.0,7.2,14.1,6.1,61.4,NW,11.6,1020.7,0.0
03/07/2020,19.5,1.0,12.0,7.0,67.4,WNW,33.4,1014.1,----
03/06/2020,26.6,-----,-----,-----,28.6,WSW,8.5,1009.5,0.0
03/05/2020,24.5,7.0,16.8,-2.8,30.1,SSE,3.7,1015.6,----
03/04/2020,23.4,7.5,15.3,0.2,40.9,NNW,8.7,1019.9,0.0
03/03/2020,19.6,4.5,11.5,4.1,64.4,WNW,5.8,1022.4,0.0
03/02/2020,16.4,6.5,10.5,4.3,60.5,W,20.7,1019.6,0.0
03/01/2020,19.2,6.4,10.7,4.3,66.4,W,34.9,1013.1,10.0
02/29/2020,23.6,8.0,15.3,3.0,47.6,W,12.4,1013.1,0.0
02/28/2020,22.0,8.2,14.7,3.9,50.0,WSW,2.1,1018.0,0.0
02/27/2020,19.0,4.8,10.7,5.3,72.3,W,6.9,1022.7,0.0
02/26/2020,19.2,7.5,11.6,5.8,69.5,NW,20.8,1016.0,----
02/25/2020,18.5,6.2,12.0,2.6,52.6,N,8.6,1010.4,0.0
02/24/2020,19.0,-----,-----,-----,42.2,SSE,9.3,1014.6,0.0
02/23/2020,17.6,5.5,10.0,3.0,64.5,W,6.0,1020.2,0.0
02/22/2020,18.5,6.0,11.1,3.0,59.9,W,9.7,1016.2,0.0
02/21/2020,16.8,2.0,9.1,3.6,71.5,W,9.3,1019.0,0.0
02/20/2020,17.0,8.4,12.1,5.3,66.0,WNW,44.5,1015.5,----
02/19/2020,18.0,9.6,13.2,6.1,67.6,NE,13.2,1013.9,1.1
02/18/2020,19.0,7.0,11.9,2.0,51.3,ESE,5.3,1018.8,0.0
02/17/2020,16.0,3.8,9.7,1.9,61.8,N,14.6,1017.8,0.0
02/16/2020,18.5,6.0,11.7,-2.2,38.9,N,23.3,1014.9,0.0
02/15/2020,16.0,4.8,10.1,-1.0,47.2,E,16.9,1022.5,0.0
02/14/2020,18.0,5.0,10.7,3.8,64.3,N,19.0,1028.6,0.0
02/13/2020,17.0,3.0,9.5,4.1,71.2,WNW,5.1,1024.2,0.0
02/12/2020,13.8,5.5,8.2,2.0,65.1,SW,7.4,1024.9,0.0
02/11/2020,8.5,-2.8,1.7,-5.5,59.6,WNW,12.0,1026.2,0.0
02/10/2020,7.6,-2.6,2.5,-5.8,55.5,WNW,12.0,1026.2,0.0
02/09/2020,11.0,4.6,5.9,0.8,70.5,WSW,24.3,1020.9,0.1
02/08/2020,17.4,5.0,7.4,2.7,72.3,WSW,23.4,1016.6,0.1
02/07/2020,20.2,5.6,10.9,2.6,59.9,WSW,11.1,1016.8,0.0
02/06/2020,17.5,5.0,11.3,2.4,59.7,E,1.3,1018.1,----
05/15/2020,37.5,25.0,31.1,1.7,15.3,ENE,10.3,1009.5,0.0
05/14/2020,36.3,22.0,30.1,3.1,18.2,NNW,14.3,1010.6,0.0
05/13/2020,35.0,19.0,27.9,1.4,18.2,NNW,8.7,1013.6,0.0
05/12/2020,32.6,18.2,25.5,3.1,24.9,N,7.6,1015.5,0.0
05/11/2020,29.2,13.0,20.0,6.1,31.8,NNW,10.4,1016.0,0.0
05/10/2020,26.0,12.0,18.3,8.8,58.2,WNW,15.1,1013.4,0.0
05/09/2020,32.4,20.2,25.1,6.6,33.3,NW,30.3,1004.0,0.0
05/08/2020,32.2,14.4,22.8,5.0,34.1,SSW,7.4,1011.8,0.0
05/07/2020,26.8,10.6,17.5,6.7,51.4,SW,16.4,1014.2,0.0
05/06/2020,28.4,10.0,16.3,9.1,62.7,W,26.7,1010.3,0.0
05/05/2020,30.2,11.2,20.7,7.8,46.8,WSW,14.4,1008.2,0.0
05/04/2020,29.6,15.0,22.7,3.3,30.3,WSW,9.3,1009.1,0.0
05/03/2020,29.4,10.4,18.7,4.5,41.7,WNW,13.2,1011.0,0.0
05/02/2020,27.0,12.5,20.4,5.7,41.5,WNW,10.7,1011.5,0.0
05/01/2020,28.4,12.0,20.4,3.1,35.3,WNW,5.6,1011.5,0.0
04/30/2020,28.0,12.5,19.5,5.4,40.8,W,10.1,1011.5,0.0
04/29/2020,27.0,12.5,20.5,2.7,32.1,W,6.5,1008.9,0.0
04/28/2020,26.0,9.4,17.4,3.4,43.4,W,6.5,1011.5,0.0
04/27/2020,23.5,10.0,15.9,3.5,45.7,WNW,14.4,1013.9,0.0
04/26/2020,22.0,10.0,14.7,6.9,61.9,WNW,17.6,1010.5,0.0
04/25/2020,28.5,14.5,21.6,7.3,42.6,W,17.1,1003.6,0.0
04/24/2020,26.6,12.5,19.2,6.9,45.0,WNW,14.3,1009.0,0.0
04/23/2020,32.8,17.2,23.3,6.2,35.3,NW,12.5,1006.8,0.0
04/22/2020,32.5,18.0,25.4,6.1,32.4,WNW,9.3,1007.5,0.0
04/21/2020,31.4,16.0,24.0,4.1,29.2,SW,7.4,1010.0,0.0
04/20/2020,28.8,15.5,22.3,7.9,40.9,S,3.2,1011.5,0.0
04/19/2020,27.0,16.0,20.7,10.3,53.2,CAL,0.0,1012.9,0.0
04/18/2020,25.4,12.0,16.9,8.9,55.7,NNE,15.9,1013.1,1.0
04/17/2020,28.3,15.1,19.2,9.7,52.6,NNE,25.9,1009.4,6.0
04/16/2020,27.0,14.0,20.9,7.0,43.5,WSW,8.7,1013.2,0.0
04/15/2020,26.0,13.0,19.5,7.4,42.8,SW,15.2,1016.5,0.0
04/14/2020,25.0,14.0,20.1,1.9,30.2,NNE,16.4,1014.8,0.0
04/13/2020,23.6,10.5,16.2,4.4,39.0,W,15.9,1017.3,0.0
04/12/2020,-----,-----,-----,-----,60.0,N,11.6,----,0.0
04/11/2020,-----,-----,-----,-----,62.5,N,19.5,----,0.0
04/10/2020,21.2,-----,-----,-----,66.7,N,20.4,----,0.0
04/09/2020,23.4,9.2,14.9,5.7,57.3,WSW,15.5,1012.4,0.0
04/08/2020,25.6,9.6,17.6,5.4,46.5,W,16.7,1012.3,0.0
04/07/2020,26.6,12.0,18.9,4.1,41.5,SW,6.9,1013.1,0.0
04/06/2020,29.8,15.8,22.8,5.0,32.6,SW,9.5,1011.8,0.0
04/05/2020,28.6,16.0,21.8,7.2,37.0,S,17.0,1015.5,0.0
04/04/2020,25.8,12.8,17.7,7.1,49.6,WSW,15.3,1017.7,0.0
04/03/2020,22.6,11.6,16.3,6.0,52.3,WSW,13.9,1016.0,0.0
04/02/2020,20.2,7.8,14.0,9.3,75.7,WSW,13.0,1015.0,0.0
04/01/2020,26.6,12.0,18.4,7.8,51.9,WSW,23.6,1009.8,0.0
03/31/2020,24.8,14.4,18.9,5.0,41.3,SW,10.2,1012.7,0.0
03/30/2020,23.0,10.0,14.5,3.4,41.9,SW,19.8,1014.5,0.0
03/29/2020,21.0,8.6,13.3,6.1,64.0,WSW,16.9,1014.4,0.0
03/28/2020,26.0,14.0,20.0,7.5,47.8,WSW,20.4,1008.9,0.0
03/27/2020,25.2,11.0,20.1,3.9,35.1,WNW,10.9,1007.7,0.0
07/04/2020,40.6,25.2,34.3,6.9,19.2,N,3.1,1001.6,----
07/03/2020,39.0,16.6,31.2,9.1,27.1,NNW,3.0,1002.6,0.0
07/02/2020,38.0,21.0,28.7,9.0,31.3,WSW,4.6,1002.6,0.0
07/01/2020,37.5,20.0,27.8,10.0,35.0,WNW,8.8,1002.1,0.0
06/30/2020,36.5,22.0,29.2,8.8,28.0,NW,19.1,1001.8,0.0
06/29/2020,37.5,22.0,28.9,9.2,31.8,WNW,14.8,1003.8,0.0
06/28/2020,38.5,22.0,29.9,6.9,25.2,WNW,23.8,1004.5,0.0
06/27/2020,-----,-----,-----,-----,26.3,WNW,8.0,1005.3,0.0
06/26/2020,39.0,19.0,27.1,10.4,39.6,W,9.0,1007.5,----
06/25/2020,35.5,17.4,24.5,5.4,32.8,W,7.1,1009.6,0.0
06/24/2020,34.4,17.0,26.5,0.2,18.3,W,12.4,1010.4,0.0
06/23/2020,36.0,20.0,28.0,0.2,18.4,WNW,19.1,1009.0,0.0
06/22/2020,36.0,20.0,28.5,7.7,28.7,W,18.0,1007.3,0.0
06/21/2020,34.0,-----,-----,-----,38.2,NW,8.6,1007.8,0.0
06/20/2020,-----,-----,-----,-----,34.9,NW,19.8,1006.9,0.0
06/19/2020,37.0,18.0,23.8,11.1,49.9,NW,18.5,1016.6,----
06/18/2020,38.0,20.0,29.1,6.7,25.9,WNW,10.2,1005.7,0.0
06/17/2020,35.6,21.0,27.8,7.3,29.7,NW,6.0,1007.2,0.0
06/16/2020,35.0,-----,-----,-----,29.6,WSW,8.2,1008.7,0.0
06/15/2020,33.9,25.6,27.9,6.0,28.3,N,8.5,1008.8,0.0
06/14/2020,34.6,20.0,27.3,8.9,38.1,SSW,3.0,1006.1,----
06/13/2020,-----,-----,-----,-----,27.1,NNW,4.9,1007.2,0.0
06/12/2020,34.0,18.4,24.7,7.7,37.4,W,14.2,1009.0,----
06/11/2020,37.0,22.6,28.7,18.0,54.1,W,25.9,1007.9,----
06/10/2020,36.6,22.6,29.9,18.1,49.3,W,13.8,1006.5,0.0
06/09/2020,38.0,20.0,30.6,16.1,42.4,W,17.6,1005.6,----
06/08/2020,39.0,24.4,31.2,15.7,40.5,WSW,21.1,1004.0,0.0
06/07/2020,40.0,25.0,31.6,11.4,30.9,WNW,14.8,1005.6,0.0
06/06/2020,37.0,23.5,30.2,11.3,32.1,NNW,13.9,1009.8,----
06/05/2020,-----,-----,-----,-----,30.5,W,4.6,1011.8,0.0
06/04/2020,29.8,15.0,22.4,8.6,41.9,W,10.2,1012.5,0.0
06/03/2020,36.0,15.5,20.5,9.9,52.8,WNW,13.0,1007.4,----
06/02/2020,34.0,17.6,25.9,8.1,35.1,W,4.3,1007.1,----
06/01/2020,34.5,18.5,26.1,7.6,31.6,WNW,8.5,1009.1,0.0
05/31/2020,32.4,17.0,24.3,6.4,32.6,NW,11.6,1013.2,0.0
05/30/2020,27.0,11.5,20.1,6.4,41.3,NW,4.2,1015.1,0.0
05/29/2020,33.5,14.0,21.4,7.7,41.6,NW,16.4,1012.4,0.0
05/28/2020,38.0,21.0,27.9,9.1,31.6,W,14.8,1008.6,0.0
05/27/2020,36.8,-----,-----,-----,33.1,SW,11.1,1011.0,0.0
05/26/2020,29.4,15.0,22.6,10.9,51.1,WSW,13.6,1014.7,----
05/25/2020,-----,-----,-----,-----,-----,----,----,----,----
05/24/2020,30.0,14.2,18.6,-----,53.0,N,26.9,----,0.0
05/23/2020,-----,-----,-----,-----,35.3,N,25.9,----,0.0
05/22/2020,-----,-----,-----,-----,9.7,N,16.1,----,0.0
05/21/2020,39.0,24.0,32.5,6.2,17.8,NW,15.6,1006.7,0.0
05/20/2020,39.2,23.0,31.9,6.2,20.7,N,11.8,1008.6,0.0
05/19/2020,39.0,24.8,32.1,6.1,20.5,NNE,13.4,1009.4,0.0
05/18/2020,39.2,24.6,31.8,9.9,28.0,N,15.6,1011.6,----
05/17/2020,38.0,26.1,32.1,-----,16.2,N,13.9,----,0.0
05/16/2020,37.0,23.0,30.5,4.8,21.1,NNE,8.3,1010.2,0.0
08/23/2020,35.5,-----,-----,-----,38.5,W,6.5,1002.9,0.0
08/22/2020,38.5,21.0,26.6,13.6,47.4,WNW,15.4,1003.3,----
08/21/2020,38.0,20.4,29.2,4.4,21.8,W,9.8,1002.7,0.0
08/20/2020,38.0,18.0,28.0,4.4,20.5,WSW,15.9,1002.5,0.0
08/19/2020,37.5,22.0,28.3,10.5,34.6,WNW,12.4,1002.6,----
08/18/2020,36.5,23.0,28.3,8.5,27.4,N,3.1,1003.5,0.0
08/17/2020,37.0,21.5,28.2,8.7,31.9,WNW,15.9,1003.2,0.0
08/16/2020,38.0,21.0,27.9,10.5,35.5,WNW,7.4,1002.4,0.0
08/15/2020,37.5,21.5,27.9,11.6,40.0,WNW,8.0,1002.2,----
08/14/2020,37.0,21.5,29.2,11.5,35.8,WNW,5.3,1003.4,----
08/13/2020,36.5,22.0,28.5,15.2,47.4,W,7.9,1004.9,0.0
08/12/2020,35.0,19.0,26.1,12.9,48.2,WNW,6.0,1006.5,0.0
08/11/2020,-----,-----,-----,-----,48.3,WNW,13.3,1007.2,0.0
08/10/2020,33.0,18.5,25.4,14.1,52.2,WNW,13.0,1005.9,0.0
08/09/2020,41.0,21.0,26.8,14.1,49.5,NW,16.4,1004.4,0.0
08/08/2020,40.0,22.5,30.6,10.2,31.0,WNW,6.9,1004.1,----
08/07/2020,39.0,23.0,30.4,10.8,32.1,WNW,5.6,1004.7,0.0
08/06/2020,38.0,21.5,28.6,10.7,34.6,NW,7.4,1003.1,0.0
08/05/2020,36.5,22.0,28.8,11.9,37.0,NW,17.6,1001.5,0.0
08/04/2020,35.0,23.0,29.4,12.0,34.3,WNW,16.7,1002.2,0.0
08/03/2020,39.0,23.0,31.0,8.3,28.8,WNW,13.5,1003.3,0.0
08/02/2020,38.3,22.0,30.1,7.3,26.0,W,15.9,1001.6,0.0
08/01/2020,38.2,20.4,33.0,10.8,27.4,WNW,25.6,1001.5,----
07/31/2020,45.0,25.8,34.6,8.6,20.9,W,11.6,1003.0,0.0
07/30/2020,45.0,29.4,37.2,11.5,22.5,NNW,9.0,1003.3,0.0
07/29/2020,46.0,29.5,38.3,11.4,20.8,W,1.4,1002.1,0.0
07/28/2020,46.0,32.0,38.9,12.1,22.1,WSW,6.5,1001.4,0.0
07/27/2020,44.5,30.0,36.1,9.2,20.7,ESE,10.1,1002.9,0.0
07/26/2020,40.3,20.0,29.1,9.2,35.1,WNW,2.6,1004.0,----
07/25/2020,39.5,22.0,29.7,7.9,27.8,WNW,11.4,1002.2,----
07/24/2020,41.0,25.0,32.4,10.9,27.2,W,13.2,999.5,0.0
07/23/2020,41.4,22.8,32.2,11.4,29.2,SW,13.5,999.5,0.0
07/22/2020,41.2,23.2,30.7,5.9,21.5,WSW,17.1,1001.5,0.0
07/21/2020,44.5,26.6,34.6,11.1,25.5,WSW,14.3,1003.1,0.0
07/20/2020,-----,-----,-----,-----,16.0,W,14.8,1002.9,0.0
07/19/2020,40.8,24.0,31.8,9.5,27.3,NW,6.4,1004.1,0.0
07/18/2020,39.0,23.0,30.0,8.5,29.0,WNW,3.7,1003.3,----
07/17/2020,41.0,24.0,31.5,6.1,21.7,NW,9.7,1002.1,0.0
07/16/2020,40.5,22.5,31.6,8.3,25.7,WNW,5.6,1004.7,0.0
07/15/2020,39.2,24.0,31.7,10.0,28.5,WNW,2.8,1004.9,0.0
07/14/2020,39.0,22.0,29.6,10.4,32.3,WNW,8.8,1001.9,0.0
07/13/2020,38.2,24.0,29.9,10.2,29.7,WNW,10.1,1000.7,0.0
07/12/2020,38.0,20.8,28.4,12.4,40.6,WSW,10.1,1003.2,0.0
07/11/2020,37.5,23.4,31.0,10.0,30.2,W,12.2,1004.3,----
07/10/2020,37.0,22.0,29.0,10.9,36.3,WSW,13.4,1004.9,0.0
07/09/2020,36.6,21.6,27.6,8.5,30.3,WNW,14.3,1005.2,0.0
